Local time,Open,High,Low,Close,Volume
12.03.2018 00:50:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 00:51:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 00:52:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 00:53:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 00:54:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 00:55:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 00:56:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 00:57:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 00:58:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 00:59:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:00:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:01:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:02:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:03:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:04:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:05:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:06:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:07:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:08:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:09:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:10:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:11:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:12:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:13:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:14:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:15:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:16:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:17:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:18:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:19:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:20:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:21:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:22:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:23:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:24:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:25:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:26:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:27:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:28:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:29:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:30:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:31:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:32:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:33:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:34:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:35:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:36:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:37:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:38:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:39:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:40:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:41:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:42:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:43:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:44:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:45:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:46:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:47:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:48:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:49:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:50:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:51:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:52:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:53:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:54:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:55:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:56:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:57:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:58:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 01:59:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:00:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:01:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:02:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:03:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:04:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:05:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:06:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:07:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:08:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:09:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:10:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:11:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:12:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:13:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:14:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:15:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:16:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:17:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:18:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:19:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:20:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:21:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:22:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:23:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:24:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:25:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:26:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:27:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:28:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:29:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:30:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:31:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:32:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:33:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:34:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:35:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:36:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:37:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:38:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:39:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:40:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:41:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:42:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:43:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:44:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:45:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:46:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:47:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:48:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:49:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:50:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:51:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:52:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:53:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:54:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:55:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:56:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:57:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:58:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 02:59:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:00:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:01:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:02:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:03:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:04:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:05:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:06:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:07:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:08:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:09:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:10:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:11:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:12:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:13:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:14:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:15:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:16:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:17:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:18:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:19:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:20:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:21:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:22:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:23:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:24:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:25:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:26:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:27:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:28:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:29:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:30:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:31:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:32:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:33:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:34:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:35:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:36:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:37:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:38:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:39:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:40:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:41:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:42:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:43:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:44:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:45:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:46:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:47:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:48:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:49:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:50:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:51:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:52:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:53:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:54:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:55:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:56:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:57:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:58:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 03:59:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:00:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:01:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:02:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:03:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:04:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:05:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:06:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:07:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:08:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:09:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:10:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:11:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:12:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:13:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:14:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:15:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:16:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:17:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:18:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:19:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:20:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:21:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:22:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:23:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:24:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:25:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:26:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:27:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:28:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:29:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:30:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:31:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:32:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:33:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:34:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:35:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:36:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:37:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:38:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:39:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:40:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:41:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:42:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:43:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:44:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:45:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:46:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:47:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:48:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:49:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:50:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:51:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:52:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:53:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:54:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:55:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:56:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:57:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:58:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 04:59:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:00:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:01:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:02:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:03:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:04:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:05:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:06:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:07:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:08:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:09:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:10:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:11:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:12:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:13:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:14:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:15:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:16:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:17:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:18:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:19:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:20:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:21:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:22:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:23:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:24:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:25:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:26:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:27:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:28:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:29:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:30:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:31:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:32:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:33:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:34:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:35:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:36:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:37:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:38:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:39:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:40:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:41:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:42:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:43:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:44:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:45:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:46:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:47:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
12.03.2018 05:48:00.000 GMT+0100,71.237,71.237,71.237,71.237,0
